"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-06 21:00","2022","02","06","21:00","-0.2","","-5.7","","67","","0.0","","28","","13","","16.1","","101.43","","","","-4","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-06 22:00","2022","02","06","22:00","0.2","","-4.7","","70","","0.0","","24","","13","","16.1","","101.42","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-06 23:00","2022","02","06","23:00","-0.4","","-5.0","","71","","0.0","","28","","13","","16.1","","101.41","","","","-5","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-07 00:00","2022","02","07","00:00","0.4","","-4.0","","73","","0.0","","22","","26","","16.1","","101.35","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-07 01:00","2022","02","07","01:00","0.4","","-3.6","","75","","0.0","","22","","32","","16.1","","101.33","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-07 02:00","2022","02","07","02:00","0.2","","-3.2","","78","","0.0","","23","","24","","16.1","","101.29","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-07 03:00","2022","02","07","03:00","0.1","","-3.2","","79","","0.0","","24","","22","","16.1","","101.26","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-07 04:00","2022","02","07","04:00","-0.3","","-3.5","","79","","0.0","","23","","15","","16.1","","101.21","","","","-5","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-07 05:00","2022","02","07","05:00","-0.1","","-3.0","","81","","0.0","","22","","21","","16.1","","101.17","","","","-6","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-07 06:00","2022","02","07","06:00","0.0","","-2.9","","81","","0.0","","21","","21","","16.1","","101.16","","","","-5","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-07 07:00","2022","02","07","07:00","0.2","","-2.5","","82","","0.0","","21","","22","","16.1","","101.14","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-07 08:00","2022","02","07","08:00","0.3","","-3.1","","78","","0.0","","21","","24","","16.1","","101.15","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-07 09:00","2022","02","07","09:00","0.5","","-3.1","","77","","0.0","","21","","28","","16.1","","101.13","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-07 10:00","2022","02","07","10:00","1.2","","-3.2","","73","","0.0","","20","","26","","16.1","","101.07","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-07 11:00","2022","02","07","11:00","1.5","","-3.4","","70","","0.0","","21","","24","","16.1","","101.03","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-07 12:00","2022","02","07","12:00","1.6","","-2.9","","72","","0.0","","23","","13","","16.1","","100.98","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-07 13:00","2022","02","07","13:00","1.8","","-2.7","","72","","0.0","","21","","15","","16.1","","100.89","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-07 14:00","2022","02","07","14:00","2.2","","-2.7","","70","","0.0","","20","","18","","16.1","","100.82","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-07 15:00","2022","02","07","15:00","2.2","","-2.5","","71","","0.0","","19","","17","","16.1","","100.79","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-07 16:00","2022","02","07","16:00","1.9","","-2.1","","75","","0.0","","18","","13","","16.1","","100.77","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-07 17:00","2022","02","07","17:00","2.0","","-2.2","","74","","0.0","","20","","24","","16.1","","100.77","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-07 18:00","2022","02","07","18:00","1.7","","-1.7","","78","","0.0","","24","","22","","16.1","","100.79","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-07 19:00","2022","02","07","19:00","1.2","","-2.0","","79","","0.0","","25","","17","","16.1","","100.81","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-07 20:00","2022","02","07","20:00","0.9","","-2.1","","81","","0.0","","27","","18","","16.1","","100.78","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-07 21:00","2022","02","07","21:00","0.7","","-3.2","","75","","0.0","","28","","21","","16.1","","100.80","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-07 22:00","2022","02","07","22:00","0.1","","-3.0","","80","","0.0","","27","","18","","16.1","","100.80","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-07 23:00","2022","02","07","23:00","-0.1","","-3.1","","80","","0.0","","27","","15","","16.1","","100.75","","","","-5","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-08 00:00","2022","02","08","00:00","-0.3","","-3.2","","81","","0.0","","23","","15","","14.5","","100.72","","","","-5","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-08 01:00","2022","02","08","01:00","-0.4","","-2.9","","83","","0.0","","25","","13","","11.3","","100.68","","","","-5","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-08 02:00","2022","02","08","02:00","-1.0","","-3.4","","84","","0.0","","29","","15","","11.3","","100.63","","","","-6","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-08 03:00","2022","02","08","03:00","-0.9","","-3.5","","83","","0.0","","30","","17","","12.9","","100.64","","","","-6","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-08 04:00","2022","02","08","04:00","-0.5","","-3.7","","79","","0.0","","30","","15","","16.1","","100.62","","","","-5","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-08 05:00","2022","02","08","05:00","-0.6","","-4.9","","73","","0.0","","31","","17","","16.1","","100.62","","","","-6","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-08 06:00","2022","02","08","06:00","-1.0","","-5.2","","73","","0.0","","31","","22","","16.1","","100.66","","","","-7","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-08 07:00","2022","02","08","07:00","-1.1","","-5.2","","74","","0.0","","31","","22","","16.1","","100.70","","","","-7","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-08 08:00","2022","02","08","08:00","-1.1","","-5.6","","72","","0.0","","29","","15","","16.1","","100.74","","","","-6","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-08 09:00","2022","02","08","09:00","-1.4","","-5.3","","75","","0.0","","27","","21","","16.1","","100.74","","","","-7","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-08 10:00","2022","02","08","10:00","-0.9","","-7.2","","63","","0.0","","29","","26","","16.1","","100.73","","","","-7","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-08 11:00","2022","02","08","11:00","-0.3","","-6.1","","65","","0.0","","28","","28","","16.1","","100.74","","","","-7","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-08 12:00","2022","02","08","12:00","-0.5","","-5.7","","68","","0.0","","26","","26","","16.1","","100.71","","","","-7","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-08 13:00","2022","02","08","13:00","-0.8","","-6.8","","64","","0.0","","30","","30","","16.1","","100.66","","","","-8","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-08 14:00","2022","02","08","14:00","-0.4","","-6.1","","66","","0.0","","27","","28","","16.1","","100.62","","","","-7","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-08 15:00","2022","02","08","15:00","-1.0","","-7.0","","64","","0.0","","28","","30","","16.1","","100.63","","","","-8","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-08 16:00","2022","02","08","16:00","-0.5","","-7.1","","61","","0.0","","24","","30","","16.1","","100.65","","","","-7","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-08 17:00","2022","02","08","17:00","-1.5","","-8.1","","61","","0.0","","29","","22","","16.1","","100.66","","","","-7","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-08 18:00","2022","02","08","18:00","-1.8","","-9.0","","58","","0.0","","25","","24","","16.1","","100.71","","","","-8","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-08 19:00","2022","02","08","19:00","-2.4","","-8.7","","62","","0.0","","27","","24","","16.1","","100.73","","","","-9","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-08 20:00","2022","02","08","20:00","-2.6","","-8.3","","65","","0.0","","24","","21","","16.1","","100.74","","","","-9","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-08 21:00","2022","02","08","21:00","-3.2","","-8.3","","68","","0.0","","27","","18","","16.1","","100.70","","","","-9","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-08 22:00","2022","02","08","22:00","-3.1","","-8.0","","69","","0.0","","25","","15","","16.1","","100.64","","","","-8","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-08 23:00","2022","02","08","23:00","-2.9","","-7.4","","71","","0.0","","23","","17","","16.1","","100.57","","","","-8","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-09 00:00","2022","02","09","00:00","-2.6","","-6.6","","74","","0.0","","21","","18","","16.1","","100.49","","","","-8","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-09 01:00","2022","02","09","01:00","-2.2","","-5.5","","78","","0.0","","17","","13","","16.1","","100.41","","","","-7","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-09 02:00","2022","02","09","02:00","-2.9","","-5.4","","83","","0.0","","14","","13","","16.1","","100.31","","","","-8","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-09 03:00","2022","02","09","03:00","-2.2","","-5.4","","79","","0.0","","13","","15","","16.1","","100.24","","","","-7","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-09 04:00","2022","02","09","04:00","-2.0","","-5.5","","77","","0.0","","13","","13","","16.1","","100.12","","","","-6","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-09 05:00","2022","02","09","05:00","-1.8","","-5.0","","79","","0.0","","12","","11","","16.1","","100.05","","","","-6","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-09 06:00","2022","02","09","06:00","-1.5","","-4.4","","81","","0.0","","12","","8","","16.1","","99.98","","","","-5","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-09 07:00","2022","02","09","07:00","-0.8","","-3.7","","81","","0.0","","11","","5","","16.1","","99.93","","","","-2","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-09 08:00","2022","02","09","08:00","0.0","","-2.2","","85","","0.0","","9","","9","","16.1","","99.86","","","","-3","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-09 09:00","2022","02","09","09:00","1.2","","-1.7","","81","","0.0","","14","","5","","16.1","","99.86","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-09 10:00","2022","02","09","10:00","2.7","","-1.2","","76","","0.0","","19","","15","","16.1","","99.80","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-09 11:00","2022","02","09","11:00","3.6","","-0.9","","72","","0.0","","20","","21","","16.1","","99.76","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-09 12:00","2022","02","09","12:00","3.5","","-0.7","","74","","0.0","","22","","17","","16.1","","99.75","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-09 13:00","2022","02","09","13:00","3.3","","-0.7","","75","","0.0","","20","","28","","16.1","","99.64","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-09 14:00","2022","02","09","14:00","3.5","","-0.3","","76","","0.0","","20","","32","","16.1","","99.59","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-09 15:00","2022","02","09","15:00","3.7","","0.2","","78","","0.0","","20","","32","","16.1","","99.62","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-09 16:00","2022","02","09","16:00","3.9","","0.2","","77","","0.0","","20","","21","","16.1","","99.63","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-09 17:00","2022","02","09","17:00","3.6","","0.3","","79","","0.0","","20","","21","","16.1","","99.62","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-09 18:00","2022","02","09","18:00","3.1","","0.3","","82","","0.0","","22","","21","","16.1","","99.63","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-09 19:00","2022","02","09","19:00","2.6","","0.5","","86","","0.0","","30","","15","","16.1","","99.67","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-09 20:00","2022","02","09","20:00","2.8","","0.4","","84","","0.0","","30","","13","","16.1","","99.68","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-09 21:00","2022","02","09","21:00","2.6","","0.5","","86","","0.0","","19","","5","","16.1","","99.65","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-09 22:00","2022","02","09","22:00","2.2","","0.3","","87","","0.0","","20","","13","","16.1","","99.63","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-09 23:00","2022","02","09","23:00","2.4","","0.4","","87","","0.0","","20","","15","","16.1","","99.59","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-10 00:00","2022","02","10","00:00","2.5","","0.4","","86","","0.0","","21","","15","","16.1","","99.58","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-10 01:00","2022","02","10","01:00","2.6","","-0.2","","82","","0.0","","22","","15","","16.1","","99.57","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-10 02:00","2022","02","10","02:00","2.3","","-0.1","","84","","0.0","","23","","18","","16.1","","99.57","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-10 03:00","2022","02","10","03:00","1.9","","0.1","","88","","0.0","","22","","24","","16.1","","99.58","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-10 04:00","2022","02","10","04:00","1.9","","0.1","","88","","0.0","","22","","21","","16.1","","99.57","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-10 05:00","2022","02","10","05:00","1.8","","0.2","","89","","0.0","","22","","24","","16.1","","99.58","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-10 06:00","2022","02","10","06:00","1.7","","0.5","","92","","0.0","","23","","22","","16.1","","99.59","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-10 07:00","2022","02","10","07:00","1.6","","0.4","","92","","0.0","","22","","24","","16.1","","99.60","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-10 08:00","2022","02","10","08:00","1.5","","0.5","","93","","0.0","","22","","24","","14.5","","99.63","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-10 09:00","2022","02","10","09:00","1.7","","0.5","","92","","0.0","","23","","24","","16.1","","99.67","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-10 10:00","2022","02","10","10:00","1.9","","0.4","","90","","0.0","","23","","21","","16.1","","99.71","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-10 11:00","2022","02","10","11:00","2.0","","-3.0","","70","","0.0","","30","","34","","16.1","","99.78","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-10 12:00","2022","02","10","12:00","1.6","","-4.1","","66","","0.0","","27","","35","","16.1","","99.83","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-10 13:00","2022","02","10","13:00","1.5","","-4.4","","65","","0.0","","28","","37","","16.1","","99.84","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-10 14:00","2022","02","10","14:00","1.1","","-3.7","","70","","0.0","","26","","35","","16.1","","99.87","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-10 15:00","2022","02","10","15:00","1.0","","-3.9","","70","","0.0","","26","","34","","16.1","","99.94","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-10 16:00","2022","02","10","16:00","1.0","","-4.3","","68","","0.0","","27","","30","","16.1","","100.01","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-10 17:00","2022","02","10","17:00","0.8","","-3.9","","71","","0.0","","27","","30","","16.1","","100.07","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-10 18:00","2022","02","10","18:00","0.7","","-4.1","","70","","0.0","","26","","30","","16.1","","100.15","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-10 19:00","2022","02","10","19:00","0.7","","-4.4","","69","","0.0","","27","","26","","16.1","","100.20","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-10 20:00","2022","02","10","20:00","0.7","","-4.1","","70","","0.0","","23","","26","","16.1","","100.19","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-10 21:00","2022","02","10","21:00","0.6","","-4.8","","67","","0.0","","26","","24","","16.1","","100.20","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-10 22:00","2022","02","10","22:00","0.6","","-3.9","","72","","0.0","","25","","24","","16.1","","100.22","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-10 23:00","2022","02","10","23:00","0.5","","-3.6","","74","","0.0","","24","","24","","16.1","","100.19","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-11 00:00","2022","02","11","00:00","0.5","","-4.4","","70","","0.0","","24","","13","","16.1","","100.13","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-11 01:00","2022","02","11","01:00","0.6","","-4.0","","72","","0.0","","22","","15","","16.1","","100.08","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-11 02:00","2022","02","11","02:00","0.4","","-4.5","","70","","0.0","","24","","32","","16.1","","100.04","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-11 03:00","2022","02","11","03:00","0.2","","-5.0","","68","","0.0","","27","","18","","16.1","","99.99","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-11 04:00","2022","02","11","04:00","0.6","","-3.4","","75","","0.0","","20","","30","","16.1","","99.89","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-11 05:00","2022","02","11","05:00","0.6","","-3.7","","73","","0.0","","20","","32","","16.1","","99.83","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-11 06:00","2022","02","11","06:00","0.1","","-3.6","","76","","0.0","","20","","30","","16.1","","99.76","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-11 07:00","2022","02","11","07:00","0.3","","-3.2","","77","","0.0","","18","","24","","16.1","","99.70","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-11 08:00","2022","02","11","08:00","1.1","","-2.7","","76","","0.0","","19","","26","","16.1","","99.67","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-11 09:00","2022","02","11","09:00","1.4","","-2.5","","75","","0.0","","17","","24","","16.1","","99.53","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-11 10:00","2022","02","11","10:00","1.9","","-2.2","","74","","0.0","","18","","18","","16.1","","99.45","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-11 11:00","2022","02","11","11:00","2.8","","-1.1","","76","","0.0","","20","","28","","16.1","","99.32","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-11 12:00","2022","02","11","12:00","2.9","","0.1","","82","","0.0","","22","","17","","16.1","","99.29","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-11 13:00","2022","02","11","13:00","3.4","","0.3","","80","","0.0","","22","","30","","16.1","","99.20","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-11 14:00","2022","02","11","14:00","2.9","","1.1","","88","","0.0","","22","","32","","16.1","","99.18","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-11 15:00","2022","02","11","15:00","2.9","","1.6","","91","","0.8","","23","","32","","16.1","","99.20","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-11 16:00","2022","02","11","16:00","3.0","","1.8","","92","","0.5","","22","","18","","16.1","","99.22","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-11 17:00","2022","02","11","17:00","3.2","","1.6","","89","","0.5","","22","","28","","16.1","","99.26","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-11 18:00","2022","02","11","18:00","2.5","","1.3","","92","","0.5","","22","","34","","16.1","","99.39","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-11 19:00","2022","02","11","19:00","2.3","","1.3","","93","","0.0","","23","","26","","16.1","","99.48","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-11 20:00","2022","02","11","20:00","2.3","","1.3","","93","","0.2","","23","","24","","16.1","","99.50","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-11 21:00","2022","02","11","21:00","2.1","","1.2","","93","","0.0","","23","","26","","16.1","","99.53","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-11 22:00","2022","02","11","22:00","2.2","","1.2","","93","","0.0","","22","","22","","16.1","","99.57","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-11 23:00","2022","02","11","23:00","2.2","","1.2","","93","","0.0","","22","","28","","16.1","","99.55","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-12 00:00","2022","02","12","00:00","2.3","","1.3","","93","","0.0","","22","","26","","16.1","","99.58","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-12 01:00","2022","02","12","01:00","2.3","","1.4","","94","","0.0","","22","","28","","16.1","","99.61","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-12 02:00","2022","02","12","02:00","2.5","","1.5","","93","","0.0","","23","","26","","16.1","","99.65","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-12 03:00","2022","02","12","03:00","2.5","","1.3","","92","","0.0","","23","","18","","16.1","","99.65","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-12 04:00","2022","02","12","04:00","2.5","","1.2","","91","","0.0","","21","","24","","16.1","","99.65","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-12 05:00","2022","02","12","05:00","2.5","","1.2","","91","","0.0","","21","","28","","16.1","","99.69","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-12 06:00","2022","02","12","06:00","1.5","","0.5","","93","","0.2","","29","","24","","16.1","","99.80","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-12 07:00","2022","02","12","07:00","0.2","","-3.8","","74","","0.0","","30","","39","","16.1","","100.04","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-12 08:00","2022","02","12","08:00","-0.6","","-4.5","","75","","0.0","","27","","32","","16.1","","100.29","","","","-7","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-12 09:00","2022","02","12","09:00","-2.0","","-7.2","","68","","0.0","","27","","39","","16.1","","100.49","","","","-10","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-12 10:00","2022","02","12","10:00","-3.7","","-10.7","","59","","0.0","","29","","43","","16.1","","100.71","","","","-13","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-12 11:00","2022","02","12","11:00","-4.3","","-11.0","","60","","0.0","","29","","37","","16.1","","100.88","","","","-13","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-12 12:00","2022","02","12","12:00","-4.1","","-11.8","","55","","0.0","","30","","32","","16.1","","100.96","","","","-12","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-12 13:00","2022","02","12","13:00","-4.1","","-11.9","","55","","0.0","","28","","37","","16.1","","101.07","","","","-13","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-12 14:00","2022","02","12","14:00","-4.5","","-12.5","","54","","0.0","","30","","35","","16.1","","101.11","","","","-13","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-12 15:00","2022","02","12","15:00","-5.6","","-13.0","","56","","0.0","","29","","35","","16.1","","101.20","","","","-14","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-12 16:00","2022","02","12","16:00","-5.4","","-13.0","","56","","0.0","","29","","30","","16.1","","101.31","","","","-14","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-12 17:00","2022","02","12","17:00","-6.6","","-14.2","","55","","0.0","","32","","22","","16.1","","101.41","","","","-14","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-12 18:00","2022","02","12","18:00","-7.7","","-14.3","","59","","0.0","","29","","30","","16.1","","101.50","","","","-17","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-12 19:00","2022","02","12","19:00","-9.1","","-15.6","","60","","0.0","","32","","18","","16.1","","101.60","","","","-16","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-12 20:00","2022","02","12","20:00","-10.6","","-16.8","","61","","0.0","","34","","18","","16.1","","101.62","","","","-18","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-12 21:00","2022","02","12","21:00","-11.0","","-17.3","","60","","0.0","","32","","22","","16.1","","101.67","","","","-20","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-02-12 22:00","2022","02","12","22:00","-11.6","","-17.2","","64","","0.0","","34","","22","","16.1","","101.72","","","","-20","","NA"
