,Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time (LST),Year,Month,Day,Time (LST),Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Precip. Amount (mm),Precip. Amount Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather,key,id,created_at,favorite_count,retweet_count,text,entities,screen_name,datetime_utc,datetime_est,text_no_punc,polarity,datetime_rounded,final_polarity
332,-79.4,43.67,TORONTO CITY,6158355.0,2022-01-14 08:00,2022.0,1.0,14.0,08:00,-5.1,,-10.4,,67.0,,0.0,,,,,,,,100.67,,,,,,,2022-01-14 08:00:00,1.4819750156754657e+18,2022-01-14 13:02:32+00:00,0.0,2.0,"@metromorning #biketo 
@bikeshareto please share #wintercycling data which easily illustrates how many people may p… https://t.co/5gyxybxdck","{'hashtags': [{'text': 'bikeTO', 'indices': [14, 21]}, {'text': 'WinterCycling', 'indices': [49, 63]}], 'urls': [{'url': 'https://t.co/5GYxyBXDck', 'expanded_url': 'https://twitter.com/i/web/status/1481975015675465728', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [{'screen_name': 'metromorning', 'name': 'Metro Morning', 'id': 25065495, 'id_str': '25065495', 'indices': [0, 13]}, {'screen_name': 'BikeShareTO', 'name': 'Bike Share Toronto', 'id': 168487515, 'id_str': '168487515', 'indices': [23, 35]}], 'symbols': []}",jsquaredink,2022-01-14 13:02:32+00:00,2022-01-14 08:02:32-05:00," metromorning  biketo 
 bikeshareto please share  wintercycling data which easily illustrates how many people may p… https   t co 5gyxybxdck",3.9,2022-01-14 08:00:00-05:00,Postive
333,-79.4,43.67,TORONTO CITY,6158355.0,2022-01-14 09:00,2022.0,1.0,14.0,09:00,-6.1,,-11.4,,66.0,,0.0,,,,,,,,100.76,,,,,,,2022-01-14 09:00:00,1.4819844208065987e+18,2022-01-14 13:39:54+00:00,0.0,0.0,"rt @jsquaredink: @metromorning #biketo 
@bikeshareto please share #wintercycling data which easily illustrates how many people may put away…","{'hashtags': [{'text': 'bikeTO', 'indices': [31, 38]}, {'text': 'WinterCycling', 'indices': [66, 80]}], 'urls': [], 'user_mentions': [{'screen_name': 'jsquaredink', 'name': 'Janet Joy Wilson (she/her/fietser)', 'id': 141266091, 'id_str': '141266091', 'indices': [3, 15]}, {'screen_name': 'metromorning', 'name': 'Metro Morning', 'id': 25065495, 'id_str': '25065495', 'indices': [17, 30]}, {'screen_name': 'BikeShareTO', 'name': 'Bike Share Toronto', 'id': 168487515, 'id_str': '168487515', 'indices': [40, 52]}], 'symbols': []}",thereadingline,2022-01-14 13:39:54+00:00,2022-01-14 08:39:54-05:00,"rt  jsquaredink   metromorning  biketo 
 bikeshareto please share  wintercycling data which easily illustrates how many people may put away…",3.9,2022-01-14 09:00:00-05:00,Postive
334,-79.4,43.67,TORONTO CITY,6158355.0,2022-01-14 10:00,2022.0,1.0,14.0,10:00,-6.4,,-11.6,,66.0,,0.0,,,,,,,,100.86,,,,,,,2022-01-14 10:00:00,,,,,,,,,,,,,
335,-79.4,43.67,TORONTO CITY,6158355.0,2022-01-14 11:00,2022.0,1.0,14.0,11:00,-7.5,,-14.8,,56.0,,0.0,,,,,,,,100.97,,,,,,,2022-01-14 11:00:00,,,,,,,,,,,,,
336,-79.4,43.67,TORONTO CITY,6158355.0,2022-01-14 12:00,2022.0,1.0,14.0,12:00,-7.7,,-15.1,,56.0,,0.0,,,,,,,,100.97,,,,,,,2022-01-14 12:00:00,,,,,,,,,,,,,
337,-79.4,43.67,TORONTO CITY,6158355.0,2022-01-14 13:00,2022.0,1.0,14.0,13:00,-7.7,,-17.2,,46.0,,0.0,,,,,,,,100.95,,,,,,,2022-01-14 13:00:00,,,,,,,,,,,,,
338,-79.4,43.67,TORONTO CITY,6158355.0,2022-01-14 14:00,2022.0,1.0,14.0,14:00,-8.1,,-18.8,,42.0,,0.0,,,,,,,,100.98,,,,,,,2022-01-14 14:00:00,,,,,,,,,,,,,
339,-79.4,43.67,TORONTO CITY,6158355.0,2022-01-14 15:00,2022.0,1.0,14.0,15:00,-8.3,,-18.7,,43.0,,0.0,,,,,,,,101.03,,,,,,,2022-01-14 15:00:00,1.4820806158056366e+18,2022-01-14 20:02:09+00:00,0.0,0.0,@buddah67 @to_winterops thanks for bringing this to our attention. we will relay your concern to our snow operation… https://t.co/aoakhp5le6,"{'hashtags': [], 'urls': [{'url': 'https://t.co/AOAKHp5lE6', 'expanded_url': 'https://twitter.com/i/web/status/1482080615805636609', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [{'screen_name': 'buddah67', 'name': 'MC the Buddah', 'id': 42335846, 'id_str': '42335846', 'indices': [0, 9]}, {'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [10, 23]}], 'symbols': []}",cityoftoronto,2022-01-14 20:02:09+00:00,2022-01-14 15:02:09-05:00, buddah67  to winterops thanks for bringing this to our attention  we will relay your concern to our snow operation… https   t co aoakhp5le6,1.9,2022-01-14 15:00:00-05:00,Postive
340,-79.4,43.67,TORONTO CITY,6158355.0,2022-01-14 16:00,2022.0,1.0,14.0,16:00,-10.0,,-21.4,,39.0,,0.0,,,,,,,,101.11,,,,,,,2022-01-14 16:00:00,,,,,,,,,,,,,
341,-79.4,43.67,TORONTO CITY,6158355.0,2022-01-14 17:00,2022.0,1.0,14.0,17:00,-10.8,,-21.5,,41.0,,0.0,,,,,,,,101.17,,,,,,,2022-01-14 17:00:00,,,,,,,,,,,,,
342,-79.4,43.67,TORONTO CITY,6158355.0,2022-01-14 18:00,2022.0,1.0,14.0,18:00,-11.7,,-21.6,,43.0,,0.0,,,,,,,,101.28,,,,,,,2022-01-14 18:00:00,,,,,,,,,,,,,
343,-79.4,43.67,TORONTO CITY,6158355.0,2022-01-14 19:00,2022.0,1.0,14.0,19:00,-12.5,,-21.9,,45.0,,0.0,,,,,,,,101.37,,,,,,,2022-01-14 19:00:00,,,,,,,,,,,,,
344,-79.4,43.67,TORONTO CITY,6158355.0,2022-01-14 20:00,2022.0,1.0,14.0,20:00,-13.3,,-23.0,,44.0,,0.0,,,,,,,,101.42,,,,,,,2022-01-14 20:00:00,,,,,,,,,,,,,
345,-79.4,43.67,TORONTO CITY,6158355.0,2022-01-14 21:00,2022.0,1.0,14.0,21:00,-14.1,,-23.4,,45.0,,0.0,,,,,,,,101.45,,,,,,,2022-01-14 21:00:00,,,,,,,,,,,,,
346,-79.4,43.67,TORONTO CITY,6158355.0,2022-01-14 22:00,2022.0,1.0,14.0,22:00,-15.6,,-25.0,,44.0,,0.0,,,,,,,,101.49,,,,,,,2022-01-14 22:00:00,,,,,,,,,,,,,
347,-79.4,43.67,TORONTO CITY,6158355.0,2022-01-14 23:00,2022.0,1.0,14.0,23:00,-16.3,,-25.0,,47.0,,0.0,,,,,,,,101.55,,,,,,,2022-01-14 23:00:00,,,,,,,,,,,,,
348,-79.4,43.67,TORONTO CITY,6158355.0,2022-01-15 00:00,2022.0,1.0,15.0,00:00,-17.3,,-25.6,,48.0,,0.0,,,,,,,,101.58,,,,,,,2022-01-15 00:00:00,,,,,,,,,,,,,
349,-79.4,43.67,TORONTO CITY,6158355.0,2022-01-15 01:00,2022.0,1.0,15.0,01:00,-18.1,,-26.1,,50.0,,0.0,,,,,,,,101.64,,,,,,,2022-01-15 01:00:00,,,,,,,,,,,,,
350,-79.4,43.67,TORONTO CITY,6158355.0,2022-01-15 02:00,2022.0,1.0,15.0,02:00,-18.8,,-26.3,,51.0,,0.0,,,,,,,,101.66,,,,,,,2022-01-15 02:00:00,,,,,,,,,,,,,
351,-79.4,43.67,TORONTO CITY,6158355.0,2022-01-15 03:00,2022.0,1.0,15.0,03:00,-19.2,,-26.6,,52.0,,0.0,,,,,,,,101.67,,,,,,,2022-01-15 03:00:00,,,,,,,,,,,,,
352,-79.4,43.67,TORONTO CITY,6158355.0,2022-01-15 04:00,2022.0,1.0,15.0,04:00,-19.8,,-27.4,,51.0,,0.0,,,,,,,,101.74,,,,,,,2022-01-15 04:00:00,,,,,,,,,,,,,
353,-79.4,43.67,TORONTO CITY,6158355.0,2022-01-15 05:00,2022.0,1.0,15.0,05:00,-19.9,,-27.4,,51.0,,0.0,,,,,,,,101.79,,,,,,,2022-01-15 05:00:00,,,,,,,,,,,,,
354,-79.4,43.67,TORONTO CITY,6158355.0,2022-01-15 06:00,2022.0,1.0,15.0,06:00,-20.1,,-27.4,,52.0,,0.0,,,,,,,,101.88,,,,,,,2022-01-15 06:00:00,,,,,,,,,,,,,
355,-79.4,43.67,TORONTO CITY,6158355.0,2022-01-15 07:00,2022.0,1.0,15.0,07:00,-20.2,,-27.6,,52.0,,0.0,,,,,,,,101.9,,,,,,,2022-01-15 07:00:00,,,,,,,,,,,,,
356,-79.4,43.67,TORONTO CITY,6158355.0,2022-01-15 08:00,2022.0,1.0,15.0,08:00,-20.2,,-28.0,,50.0,,0.0,,,,,,,,101.95,,,,,,,2022-01-15 08:00:00,1.4823439779951903e+18,2022-01-15 13:28:39+00:00,6.0,1.0,appears the forecast confidence levels going up for sunday into monday 20+cm snow event in @cityoftoronto.will effe… https://t.co/2yj4ts1aky,"{'hashtags': [], 'urls': [{'url': 'https://t.co/2yJ4TS1aky', 'expanded_url': 'https://twitter.com/i/web/status/1482343977995190273', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [{'screen_name': 'cityoftoronto', 'name': 'City of Toronto', 'id': 19377913, 'id_str': '19377913', 'indices': [91, 105]}], 'symbols': []}",markhmills,2022-01-15 13:28:39+00:00,2022-01-15 08:28:39-05:00,appears the forecast confidence levels going up for sunday into monday 20 cm snow event in  cityoftoronto will effe… https   t co 2yj4ts1aky,2.3,2022-01-15 08:00:00-05:00,Postive
357,-79.4,43.67,TORONTO CITY,6158355.0,2022-01-15 09:00,2022.0,1.0,15.0,09:00,-19.7,,-28.0,,48.0,,0.0,,,,,,,,102.03,,,,,,,2022-01-15 09:00:00,1.4823527509229732e+18,2022-01-15 14:03:31+00:00,0.0,0.0,rt @markhmills: appears the forecast confidence levels going up for sunday into monday 20+cm snow event in @cityoftoronto.will effect monda…,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'markhmills', 'name': 'Mark Mills', 'id': 261944455, 'id_str': '261944455', 'indices': [3, 14]}, {'screen_name': 'cityoftoronto', 'name': 'City of Toronto', 'id': 19377913, 'id_str': '19377913', 'indices': [107, 121]}], 'symbols': []}",jodster_farr,2022-01-15 14:03:31+00:00,2022-01-15 09:03:31-05:00,rt  markhmills  appears the forecast confidence levels going up for sunday into monday 20 cm snow event in  cityoftoronto will effect monda…,2.3,2022-01-15 09:00:00-05:00,Postive
358,-79.4,43.67,TORONTO CITY,6158355.0,2022-01-15 10:00,2022.0,1.0,15.0,10:00,-18.8,,-27.7,,46.0,,0.0,,,,,,,,102.1,,,,,,,2022-01-15 10:00:00,,,,,,,,,,,,,
359,-79.4,43.67,TORONTO CITY,6158355.0,2022-01-15 11:00,2022.0,1.0,15.0,11:00,-17.7,,-27.6,,42.0,,0.0,,,,,,,,102.04,,,,,,,2022-01-15 11:00:00,,,,,,,,,,,,,
360,-79.4,43.67,TORONTO CITY,6158355.0,2022-01-15 12:00,2022.0,1.0,15.0,12:00,-16.0,,-27.0,,38.0,,0.0,,,,,,,,101.97,,,,,,,2022-01-15 12:00:00,,,,,,,,,,,,,
361,-79.4,43.67,TORONTO CITY,6158355.0,2022-01-15 13:00,2022.0,1.0,15.0,13:00,-14.8,,-26.9,,35.0,,0.0,,,,,,,,101.92,,,,,,,2022-01-15 13:00:00,,,,,,,,,,,,,
362,-79.4,43.67,TORONTO CITY,6158355.0,2022-01-15 14:00,2022.0,1.0,15.0,14:00,-13.2,,-27.4,,29.0,,0.0,,,,,,,,101.87,,,,,,,2022-01-15 14:00:00,,,,,,,,,,,,,
363,-79.4,43.67,TORONTO CITY,6158355.0,2022-01-15 15:00,2022.0,1.0,15.0,15:00,-13.0,,-26.9,,30.0,,0.0,,,,,,,,101.81,,,,,,,2022-01-15 15:00:00,,,,,,,,,,,,,
364,-79.4,43.67,TORONTO CITY,6158355.0,2022-01-15 16:00,2022.0,1.0,15.0,16:00,-12.9,,-26.4,,31.0,,0.0,,,,,,,,101.8,,,,,,,2022-01-15 16:00:00,1.4824503851304305e+18,2022-01-15 20:31:29+00:00,2.0,0.0,"@cityoftoronto @to_winterops ypu can't wait 8 hrs for hills. full stop.
they need to be 1st to be sanded &amp; salted.… https://t.co/kaqexo6jg7","{'hashtags': [], 'urls': [{'url': 'https://t.co/KAqExo6Jg7', 'expanded_url': 'https://twitter.com/i/web/status/1482450385130430465', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [120, 143]}], 'user_mentions': [{'screen_name': 'cityoftoronto', 'name': 'City of Toronto', 'id': 19377913, 'id_str': '19377913', 'indices': [0, 14]}, {'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [15, 28]}], 'symbols': []}",buddah67,2022-01-15 20:31:29+00:00,2022-01-15 15:31:29-05:00," cityoftoronto  to winterops ypu can t wait 8 hrs for hills  full stop 
they need to be 1st to be sanded  amp  salted … https   t co kaqexo6jg7",-1.2,2022-01-15 16:00:00-05:00,Negative
365,-79.4,43.67,TORONTO CITY,6158355.0,2022-01-15 17:00,2022.0,1.0,15.0,17:00,-13.0,,-25.6,,34.0,,0.0,,,,,,,,101.77,,,,,,,2022-01-15 17:00:00,1.48247450388838e+18,2022-01-15 22:07:19+00:00,1.0,0.0,@markhmills @cityoftoronto @johntory @to_winterops @to_transport salt is killing our entire ravine ecosystem. the r… https://t.co/45xkytvjd9,"{'hashtags': [], 'urls': [{'url': 'https://t.co/45xkytVjD9', 'expanded_url': 'https://twitter.com/i/web/status/1482474503888379908', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [{'screen_name': 'markhmills', 'name': 'Mark Mills', 'id': 261944455, 'id_str': '261944455', 'indices': [0, 11]}, {'screen_name': 'cityoftoronto', 'name': 'City of Toronto', 'id': 19377913, 'id_str': '19377913', 'indices': [12, 26]}, {'screen_name': 'JohnTory', 'name': 'John Tory', 'id': 89760824, 'id_str': '89760824', 'indices': [27, 36]}, {'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [37, 50]}, {'screen_name': 'TO_Transport', 'name': 'TO Transportation', 'id': 238984493, 'id_str': '238984493', 'indices': [51, 64]}], 'symbols': []}",vanishdoom84,2022-01-15 22:07:19+00:00,2022-01-15 17:07:19-05:00, markhmills  cityoftoronto  johntory  to winterops  to transport salt is killing our entire ravine ecosystem  the r… https   t co 45xkytvjd9,-3.4,2022-01-15 17:00:00-05:00,Negative
366,-79.4,43.67,TORONTO CITY,6158355.0,2022-01-15 17:00,2022.0,1.0,15.0,17:00,-13.0,,-25.6,,34.0,,0.0,,,,,,,,101.77,,,,,,,2022-01-15 17:00:00,1.4824683716313825e+18,2022-01-15 21:42:57+00:00,0.0,0.0,"@markhmills @to_transport @cityoftoronto @johntory @to_winterops perhaps they would deploy these at schools

the si… https://t.co/xra4zv5wuf","{'hashtags': [], 'urls': [{'url': 'https://t.co/Xra4ZV5wuF', 'expanded_url': 'https://twitter.com/i/web/status/1482468371631382528', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [{'screen_name': 'markhmills', 'name': 'Mark Mills', 'id': 261944455, 'id_str': '261944455', 'indices': [0, 11]}, {'screen_name': 'TO_Transport', 'name': 'TO Transportation', 'id': 238984493, 'id_str': '238984493', 'indices': [12, 25]}, {'screen_name': 'cityoftoronto', 'name': 'City of Toronto', 'id': 19377913, 'id_str': '19377913', 'indices': [26, 40]}, {'screen_name': 'JohnTory', 'name': 'John Tory', 'id': 89760824, 'id_str': '89760824', 'indices': [41, 50]}, {'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [51, 64]}], 'symbols': []}",SpokesTO,2022-01-15 21:42:57+00:00,2022-01-15 16:42:57-05:00," markhmills  to transport  cityoftoronto  johntory  to winterops perhaps they would deploy these at schools

the si… https   t co xra4zv5wuf",0.0,2022-01-15 17:00:00-05:00,Negative
367,-79.4,43.67,TORONTO CITY,6158355.0,2022-01-15 18:00,2022.0,1.0,15.0,18:00,-13.3,,-26.0,,34.0,,0.0,,,,,,,,101.77,,,,,,,2022-01-15 18:00:00,,,,,,,,,,,,,
368,-79.4,43.67,TORONTO CITY,6158355.0,2022-01-15 19:00,2022.0,1.0,15.0,19:00,-13.7,,-24.1,,41.0,,0.0,,,,,,,,101.77,,,,,,,2022-01-15 19:00:00,,,,,,,,,,,,,
369,-79.4,43.67,TORONTO CITY,6158355.0,2022-01-15 20:00,2022.0,1.0,15.0,20:00,-14.5,,-23.9,,45.0,,0.0,,,,,,,,101.78,,,,,,,2022-01-15 20:00:00,1.482512228301656e+18,2022-01-16 00:37:13+00:00,0.0,0.0,@markhmills @cityoftoronto @johntory @to_winterops @to_transport how much that new toy cost? army's cheaper...,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'markhmills', 'name': 'Mark Mills', 'id': 261944455, 'id_str': '261944455', 'indices': [0, 11]}, {'screen_name': 'cityoftoronto', 'name': 'City of Toronto', 'id': 19377913, 'id_str': '19377913', 'indices': [12, 26]}, {'screen_name': 'JohnTory', 'name': 'John Tory', 'id': 89760824, 'id_str': '89760824', 'indices': [27, 36]}, {'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [37, 50]}, {'screen_name': 'TO_Transport', 'name': 'TO Transportation', 'id': 238984493, 'id_str': '238984493', 'indices': [51, 64]}], 'symbols': []}",TheUnOfficialPg,2022-01-16 00:37:13+00:00,2022-01-15 19:37:13-05:00, markhmills  cityoftoronto  johntory  to winterops  to transport how much that new toy cost  army s cheaper   ,0.0,2022-01-15 20:00:00-05:00,Negative
370,-79.4,43.67,TORONTO CITY,6158355.0,2022-01-15 21:00,2022.0,1.0,15.0,21:00,-14.9,,-23.4,,48.0,,0.0,,,,,,,,101.76,,,,,,,2022-01-15 21:00:00,1.482534251279102e+18,2022-01-16 02:04:44+00:00,0.0,0.0,@markhmills @cityoftoronto @johntory @to_winterops @to_transport let’s hope they got more than one?,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'markhmills', 'name': 'Mark Mills', 'id': 261944455, 'id_str': '261944455', 'indices': [0, 11]}, {'screen_name': 'cityoftoronto', 'name': 'City of Toronto', 'id': 19377913, 'id_str': '19377913', 'indices': [12, 26]}, {'screen_name': 'JohnTory', 'name': 'John Tory', 'id': 89760824, 'id_str': '89760824', 'indices': [27, 36]}, {'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [37, 50]}, {'screen_name': 'TO_Transport', 'name': 'TO Transportation', 'id': 238984493, 'id_str': '238984493', 'indices': [51, 64]}], 'symbols': []}",Bubba82706995,2022-01-16 02:04:44+00:00,2022-01-15 21:04:44-05:00, markhmills  cityoftoronto  johntory  to winterops  to transport let’s hope they got more than one ,1.9,2022-01-15 21:00:00-05:00,Postive
371,-79.4,43.67,TORONTO CITY,6158355.0,2022-01-15 21:00,2022.0,1.0,15.0,21:00,-14.9,,-23.4,,48.0,,0.0,,,,,,,,101.76,,,,,,,2022-01-15 21:00:00,1.4825340914634752e+18,2022-01-16 02:04:06+00:00,0.0,0.0,"@markhmills @cityoftoronto @johntory @to_winterops @to_transport i can see why the city’s budget is $15 billion…
i… https://t.co/2lwjshamcf","{'hashtags': [], 'urls': [{'url': 'https://t.co/2lWJshamCF', 'expanded_url': 'https://twitter.com/i/web/status/1482534091463475208', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}], 'user_mentions': [{'screen_name': 'markhmills', 'name': 'Mark Mills', 'id': 261944455, 'id_str': '261944455', 'indices': [0, 11]}, {'screen_name': 'cityoftoronto', 'name': 'City of Toronto', 'id': 19377913, 'id_str': '19377913', 'indices': [12, 26]}, {'screen_name': 'JohnTory', 'name': 'John Tory', 'id': 89760824, 'id_str': '89760824', 'indices': [27, 36]}, {'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [37, 50]}, {'screen_name': 'TO_Transport', 'name': 'TO Transportation', 'id': 238984493, 'id_str': '238984493', 'indices': [51, 64]}], 'symbols': []}",Bubba82706995,2022-01-16 02:04:06+00:00,2022-01-15 21:04:06-05:00," markhmills  cityoftoronto  johntory  to winterops  to transport i can see why the city’s budget is  15 billion…
i… https   t co 2lwjshamcf",0.0,2022-01-15 21:00:00-05:00,Negative
372,-79.4,43.67,TORONTO CITY,6158355.0,2022-01-15 21:00,2022.0,1.0,15.0,21:00,-14.9,,-23.4,,48.0,,0.0,,,,,,,,101.76,,,,,,,2022-01-15 21:00:00,1.482533579255173e+18,2022-01-16 02:02:04+00:00,0.0,0.0,@markhmills @cityoftoronto @johntory @to_winterops @to_transport they better be doing the actual sidewalks and not… https://t.co/x0nxmtubfj,"{'hashtags': [], 'urls': [{'url': 'https://t.co/X0NxMtubFJ', 'expanded_url': 'https://twitter.com/i/web/status/1482533579255173128', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}], 'user_mentions': [{'screen_name': 'markhmills', 'name': 'Mark Mills', 'id': 261944455, 'id_str': '261944455', 'indices': [0, 11]}, {'screen_name': 'cityoftoronto', 'name': 'City of Toronto', 'id': 19377913, 'id_str': '19377913', 'indices': [12, 26]}, {'screen_name': 'JohnTory', 'name': 'John Tory', 'id': 89760824, 'id_str': '89760824', 'indices': [27, 36]}, {'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [37, 50]}, {'screen_name': 'TO_Transport', 'name': 'TO Transportation', 'id': 238984493, 'id_str': '238984493', 'indices': [51, 64]}], 'symbols': []}",E_R0z1E,2022-01-16 02:02:04+00:00,2022-01-15 21:02:04-05:00, markhmills  cityoftoronto  johntory  to winterops  to transport they better be doing the actual sidewalks and not… https   t co x0nxmtubfj,1.9,2022-01-15 21:00:00-05:00,Postive
373,-79.4,43.67,TORONTO CITY,6158355.0,2022-01-15 22:00,2022.0,1.0,15.0,22:00,-14.9,,-23.1,,50.0,,0.0,,,,,,,,101.7,,,,,,,2022-01-15 22:00:00,1.4825557104036577e+18,2022-01-16 03:30:00+00:00,0.0,0.0,@warrenhuska @markhmills @cityoftoronto @johntory @to_winterops @to_transport bike lanes are dangerous when pedestr… https://t.co/waltkh2beu,"{'hashtags': [], 'urls': [{'url': 'https://t.co/WALTkH2beu', 'expanded_url': 'https://twitter.com/i/web/status/1482555710403657728', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [{'screen_name': 'warrenhuska', 'name': 'Warren Huska', 'id': 18952341, 'id_str': '18952341', 'indices': [0, 12]}, {'screen_name': 'markhmills', 'name': 'Mark Mills', 'id': 261944455, 'id_str': '261944455', 'indices': [13, 24]}, {'screen_name': 'cityoftoronto', 'name': 'City of Toronto', 'id': 19377913, 'id_str': '19377913', 'indices': [25, 39]}, {'screen_name': 'JohnTory', 'name': 'John Tory', 'id': 89760824, 'id_str': '89760824', 'indices': [40, 49]}, {'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [50, 63]}, {'screen_name': 'TO_Transport', 'name': 'TO Transportation', 'id': 238984493, 'id_str': '238984493', 'indices': [64, 77]}], 'symbols': []}",E_R0z1E,2022-01-16 03:30:00+00:00,2022-01-15 22:30:00-05:00, warrenhuska  markhmills  cityoftoronto  johntory  to winterops  to transport bike lanes are dangerous when pedestr… https   t co waltkh2beu,-2.1,2022-01-15 22:00:00-05:00,Negative
374,-79.4,43.67,TORONTO CITY,6158355.0,2022-01-15 22:00,2022.0,1.0,15.0,22:00,-14.9,,-23.1,,50.0,,0.0,,,,,,,,101.7,,,,,,,2022-01-15 22:00:00,1.4825556910385562e+18,2022-01-16 03:29:55+00:00,0.0,0.0,@e_r0z1e @markhmills @cityoftoronto @johntory @to_winterops @to_transport doing your job to heat the planet i see.… https://t.co/xmd39cpdib,"{'hashtags': [], 'urls': [{'url': 'https://t.co/XMd39cPdIb', 'expanded_url': 'https://twitter.com/i/web/status/1482555691038556163', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}], 'user_mentions': [{'screen_name': 'E_R0z1E', 'name': 'E_Rozie', 'id': 1447713171381399560, 'id_str': '1447713171381399560', 'indices': [0, 8]}, {'screen_name': 'markhmills', 'name': 'Mark Mills', 'id': 261944455, 'id_str': '261944455', 'indices': [9, 20]}, {'screen_name': 'cityoftoronto', 'name': 'City of Toronto', 'id': 19377913, 'id_str': '19377913', 'indices': [21, 35]}, {'screen_name': 'JohnTory', 'name': 'John Tory', 'id': 89760824, 'id_str': '89760824', 'indices': [36, 45]}, {'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [46, 59]}, {'screen_name': 'TO_Transport', 'name': 'TO Transportation', 'id': 238984493, 'id_str': '238984493', 'indices': [60, 73]}], 'symbols': []}",warrenhuska,2022-01-16 03:29:55+00:00,2022-01-15 22:29:55-05:00, e r0z1e  markhmills  cityoftoronto  johntory  to winterops  to transport doing your job to heat the planet i see … https   t co xmd39cpdib,0.0,2022-01-15 22:00:00-05:00,Negative
375,-79.4,43.67,TORONTO CITY,6158355.0,2022-01-15 22:00,2022.0,1.0,15.0,22:00,-14.9,,-23.1,,50.0,,0.0,,,,,,,,101.7,,,,,,,2022-01-15 22:00:00,1.4825553924461486e+18,2022-01-16 03:28:44+00:00,0.0,0.0,@e_r0z1e @markhmills @cityoftoronto @johntory @to_winterops @to_transport and since when are bike lanes ‘extremely… https://t.co/8d2p8x7qan,"{'hashtags': [], 'urls': [{'url': 'https://t.co/8D2p8X7qaN', 'expanded_url': 'https://twitter.com/i/web/status/1482555392446148611', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}], 'user_mentions': [{'screen_name': 'E_R0z1E', 'name': 'E_Rozie', 'id': 1447713171381399560, 'id_str': '1447713171381399560', 'indices': [0, 8]}, {'screen_name': 'markhmills', 'name': 'Mark Mills', 'id': 261944455, 'id_str': '261944455', 'indices': [9, 20]}, {'screen_name': 'cityoftoronto', 'name': 'City of Toronto', 'id': 19377913, 'id_str': '19377913', 'indices': [21, 35]}, {'screen_name': 'JohnTory', 'name': 'John Tory', 'id': 89760824, 'id_str': '89760824', 'indices': [36, 45]}, {'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [46, 59]}, {'screen_name': 'TO_Transport', 'name': 'TO Transportation', 'id': 238984493, 'id_str': '238984493', 'indices': [60, 73]}], 'symbols': []}",warrenhuska,2022-01-16 03:28:44+00:00,2022-01-15 22:28:44-05:00, e r0z1e  markhmills  cityoftoronto  johntory  to winterops  to transport and since when are bike lanes ‘extremely… https   t co 8d2p8x7qan,0.0,2022-01-15 22:00:00-05:00,Negative
